Date,T(off-chip),L(lux),T2(on-board),H(rel%),T3(hum-sensor),P(Pa),M(5sec)
2021-06-01 04:45:01.791744,21,,27,32,29,101780,0
2021-06-01 05:00:01.997354,21,,27,32,29,101770,0
2021-06-01 05:15:01.198655,22,0,27,32,29,101761,0
2021-06-01 05:30:01.458054,21,0,27,32,29,101759,0
2021-06-01 05:45:01.671197,21,9,27,32,29,101762,0
2021-06-01 06:00:01.866293,21,9,27,32,29,101761,0
2021-06-01 06:15:02.069658,21,18,27,32,29,101763,0
2021-06-01 06:30:01.910205,21,3,27,32,29,101762,0
2021-06-01 06:45:02.115868,22,2,27,32,29,101753,0
2021-06-01 07:00:01.359024,22,3,27,32,29,101754,0
2021-06-01 07:15:01.577418,22,3,27,32,29,101760,0
2021-06-01 07:30:01.839448,22,4,27,32,29,101763,0
2021-06-01 07:45:02.046472,22,4,27,33,29,101757,0
2021-06-01 08:00:01.254066,22,4,27,32,29,101759,0
2021-06-01 08:15:01.457185,21,6,27,33,29,101758,0
2021-06-01 08:30:01.709860,22,8,27,33,29,101754,0
2021-06-01 08:45:01.916142,22,9,27,33,28,101746,0
2021-06-01 09:00:02.114253,22,4,27,33,28,101731,0
2021-06-01 09:15:01.311806,22,8,27,33,29,101719,0
2021-06-01 09:30:01.568554,22,8,27,34,28,101703,1
2021-06-01 09:45:01.775640,22,7,28,34,29,101703,0
2021-06-01 10:00:01.989018,22,8,27,34,28,101680,0
2021-06-01 10:15:01.193643,22,8,28,34,29,101665,0
2021-06-01 10:30:01.455925,22,12,27,33,29,101667,0
2021-06-01 10:45:01.671614,22,8,28,34,29,101648,0
2021-06-01 11:00:01.879600,22,9,28,34,29,101633,0
2021-06-01 11:15:02.092008,22,8,28,34,29,101623,0
2021-06-01 11:30:01.335234,22,8,28,34,29,101613,0
2021-06-01 11:45:01.538761,22,9,28,34,29,101600,0
2021-06-01 12:00:01.735493,22,8,28,34,29,101576,0
2021-06-01 12:15:01.944445,22,8,28,34,29,101558,0
2021-06-01 12:30:01.199175,22,12,28,34,29,101542,0
2021-06-01 12:45:01.412740,22,10,28,34,29,101538,0
2021-06-01 13:00:01.616119,22,10,28,34,29,101526,0
2021-06-01 13:15:01.818861,22,10,28,34,29,101518,0
2021-06-01 13:30:02.076691,22,11,28,34,29,101512,0
2021-06-01 13:45:01.272492,22,10,28,34,29,101494,0
2021-06-01 14:00:01.476576,22,7,28,34,29,101480,0
2021-06-01 14:15:01.680337,22,7,28,34,29,101478,0
2021-06-01 14:30:01.945429,22,7,28,34,29,101472,0
2021-06-01 14:45:02.159713,22,8,28,34,29,101467,0
2021-06-01 15:00:01.369989,22,8,28,34,29,101451,0
2021-06-01 15:15:01.575456,22,9,28,34,29,101438,0
2021-06-01 15:30:01.839377,22,9,28,34,29,101443,0
2021-06-01 15:45:02.059071,22,9,28,34,29,101436,0
2021-06-01 16:00:01.257600,22,8,28,34,29,101430,0
2021-06-01 16:15:01.465115,22,8,28,34,29,101425,0
2021-06-01 16:30:01.726363,22,4,28,34,29,101421,0
2021-06-01 16:45:01.931843,22,7,28,34,29,101425,0
2021-06-01 17:00:02.135534,22,7,28,34,29,101406,0
2021-06-01 17:15:01.332111,22,6,28,34,29,101407,0
2021-06-01 17:30:01.585908,22,4,28,34,29,101395,0
2021-06-01 17:45:01.801152,22,4,28,34,29,101379,0
2021-06-01 18:00:02.006237,22,3,28,34,29,101394,0
2021-06-01 18:15:01.206134,22,2,28,34,29,101404,0
2021-06-01 18:30:01.467823,22,2,27,34,28,101424,0
2021-06-01 18:45:01.677851,22,2,27,33,28,101421,0
2021-06-01 19:00:01.870154,22,2,27,32,28,101417,1
2021-06-01 19:15:02.081863,22,1,27,31,29,101410,0
2021-06-01 19:30:01.328547,23,2,27,32,29,101425,0
2021-06-01 19:45:01.542294,22,2,28,33,29,101432,0
2021-06-01 20:00:01.747991,22,1,28,34,29,101437,0
2021-06-01 20:15:01.955752,22,0,27,34,29,101440,0
2021-06-01 20:30:01.221154,22,0,28,35,29,101459,0
2021-06-01 20:45:01.433954,22,0,28,35,29,101466,0
2021-06-01 21:00:01.617401,22,18,28,35,29,101483,0
2021-06-01 21:15:01.830781,22,16,28,35,29,101504,0
2021-06-01 21:30:02.095483,22,16,28,34,29,101519,0
2021-06-01 21:45:01.309436,22,16,28,35,29,101534,0
2021-06-01 22:00:01.516153,22,15,28,35,29,101540,0
2021-06-01 22:15:01.719024,22,,28,35,29,101543,0
2021-06-01 22:30:01.978725,22,,28,35,29,101560,0
2021-06-01 22:45:01.180880,22,,28,35,29,101559,0
2021-06-01 23:00:01.387805,22,,28,35,29,101558,0
2021-06-01 23:15:01.595524,22,,28,35,29,101568,0
2021-06-01 23:30:01.852713,22,,28,34,29,101571,0
2021-06-01 23:45:02.060994,22,,28,34,29,101576,0
2021-06-02 00:00:01.259396,22,,28,34,29,101590,0
2021-06-02 00:15:01.465420,22,,28,34,29,101586,0
2021-06-02 00:30:01.725387,22,,28,34,29,101575,0
2021-06-02 00:45:01.937378,22,,28,34,29,101561,0
2021-06-02 01:00:02.144578,22,,28,35,29,101553,0
2021-06-02 01:15:01.347882,22,,28,34,29,101541,0
2021-06-02 01:30:01.596405,22,,28,34,29,101552,0
2021-06-02 01:45:01.810750,22,,28,34,29,101560,0
2021-06-02 02:00:02.014518,22,,28,34,29,101558,0
2021-06-02 02:15:01.202997,22,,28,34,29,101576,0
2021-06-02 02:30:01.466735,22,,28,35,29,101572,0
2021-06-02 02:45:01.669428,22,,28,35,29,101577,0
2021-06-02 03:00:01.865221,22,,28,35,29,101581,0
2021-06-02 03:15:02.069368,22,,28,35,29,101587,0
2021-06-02 03:30:01.324377,22,,28,35,29,101597,0
2021-06-02 03:45:01.529118,22,,28,34,29,101601,0
2021-06-02 04:00:01.735794,22,,28,34,29,101620,0
2021-06-02 04:15:01.942236,22,,28,34,29,101625,0
2021-06-02 04:30:01.190448,22,,28,34,29,101630,0
2021-06-02 04:45:01.380775,22,,28,34,29,101635,0
2021-06-02 05:00:01.587577,22,,28,34,29,101637,0
2021-06-02 05:15:01.794416,22,,28,35,29,101656,0
2021-06-02 05:30:02.059736,22,,28,35,29,101649,0
2021-06-02 05:45:01.265398,21,0,28,34,29,101673,0
2021-06-02 06:00:01.468220,22,0,28,34,29,101659,0
2021-06-02 06:15:01.677724,22,0,28,34,29,101676,0
2021-06-02 06:30:01.534368,21,1,28,34,29,101673,0
2021-06-02 06:45:01.739137,21,1,28,35,29,101680,0
2021-06-02 07:00:01.949932,21,27,28,35,29,101679,0
2021-06-02 07:15:02.157538,21,22,28,34,29,101687,0
2021-06-02 07:30:01.416163,22,15,28,34,29,101692,0
2021-06-02 07:45:01.626486,22,10,28,34,29,101708,0
2021-06-02 08:00:01.837136,22,6,28,34,29,101707,0
2021-06-02 08:15:02.046542,22,6,28,35,29,101717,0
2021-06-02 08:30:01.297037,22,5,28,35,29,101722,0
2021-06-02 08:45:01.483210,22,2,27,35,29,101721,0
2021-06-02 09:00:01.683689,22,3,27,35,29,101724,0
2021-06-02 09:15:01.888873,21,3,27,35,28,101726,0
2021-06-02 09:30:02.160090,22,3,28,35,29,101725,0
2021-06-02 09:45:01.369811,22,3,28,35,29,101720,0
2021-06-02 10:00:01.568068,22,4,28,35,29,101734,0
2021-06-02 10:15:01.777788,22,5,28,35,29,101743,0
2021-06-02 10:30:02.031998,22,5,28,35,29,101731,0
2021-06-02 10:45:01.230377,22,6,27,35,29,101736,0
2021-06-02 11:00:01.436377,22,6,27,34,29,101730,0
2021-06-02 11:15:01.650279,22,5,27,34,28,101727,0
2021-06-02 11:30:01.910752,22,5,27,34,28,101730,0
2021-06-02 11:45:02.112457,22,4,27,34,29,101729,0
2021-06-02 12:00:01.312520,22,4,28,34,29,101730,0
2021-06-02 12:15:01.510690,22,3,28,34,29,101732,0
2021-06-02 12:30:01.776236,22,4,28,34,29,101738,0
2021-06-02 12:45:01.980557,22,4,28,35,29,101741,0
2021-06-02 13:00:01.183399,22,4,28,35,29,101743,0
2021-06-02 13:15:01.373491,22,3,28,35,29,101730,0
2021-06-02 13:30:01.620097,22,12,28,36,29,101722,0
2021-06-02 13:45:01.826069,22,14,28,34,29,101731,0
2021-06-02 14:00:02.028988,22,12,28,33,29,101717,0
2021-06-02 14:15:01.243368,22,4,28,32,29,101734,0
2021-06-02 14:30:01.508942,22,6,28,33,29,101741,0
2021-06-02 14:45:01.716465,22,4,28,32,29,101731,0
2021-06-02 15:00:01.927214,22,4,28,33,29,101735,0
2021-06-02 15:15:02.121219,22,4,28,32,29,101737,0
2021-06-02 15:30:01.367899,22,4,28,31,29,101724,0
2021-06-02 15:45:01.574966,22,7,28,31,29,101713,0
2021-06-02 16:00:01.779403,22,8,28,30,29,101723,0
2021-06-02 16:15:01.985630,22,4,28,31,29,101711,0
2021-06-02 16:30:01.237933,23,3,28,31,29,101699,0
2021-06-02 16:45:01.444964,22,3,28,31,29,101693,0
2021-06-02 17:00:01.642127,22,3,28,31,29,101700,0
2021-06-02 17:15:01.850773,22,3,28,32,29,101707,0
2021-06-02 17:30:02.107965,22,4,28,32,29,101708,0
2021-06-02 17:45:01.307433,22,3,28,32,29,101703,0
2021-06-02 18:00:01.515278,22,3,28,32,29,101699,0
2021-06-02 18:15:01.718261,22,2,28,32,29,101708,0
2021-06-02 18:30:01.986226,22,2,28,32,29,101706,0
2021-06-02 18:45:01.179264,22,2,28,32,29,101712,0
2021-06-02 19:00:01.371355,23,1,28,32,29,101721,0
2021-06-02 19:15:01.570594,22,0,28,32,29,101732,0
2021-06-02 19:30:01.829121,22,0,28,33,29,101762,0
2021-06-02 19:45:02.035972,22,0,28,33,29,101784,0
2021-06-02 20:00:01.248571,22,0,28,33,29,101800,0
2021-06-02 20:15:01.455393,22,0,28,33,29,101813,0
2021-06-02 20:30:01.717456,22,0,28,33,29,101821,0
2021-06-02 20:45:01.924724,22,0,28,33,29,101833,0
2021-06-02 21:00:02.119781,23,0,28,33,29,101842,0
2021-06-02 21:15:01.327709,22,,28,32,29,101856,0
2021-06-02 21:30:01.594970,22,,28,32,29,101871,0
2021-06-02 21:45:01.799969,22,18,28,32,29,101886,0
2021-06-02 22:00:02.008022,22,17,28,32,29,101904,0
2021-06-02 22:15:01.209350,22,15,28,33,29,101920,0
2021-06-02 22:30:01.466514,22,,28,33,29,101925,0
2021-06-02 22:45:01.669497,22,,28,33,29,101929,0
2021-06-02 23:00:01.865279,23,,28,33,29,101940,0
2021-06-02 23:15:02.058166,22,,28,33,29,101952,0
2021-06-02 23:30:01.307178,23,,28,33,29,101958,0
2021-06-02 23:45:01.514264,23,,28,33,29,101972,0
2021-06-03 00:00:01.717746,22,,28,34,29,101971,0
2021-06-03 00:15:01.933964,23,,28,34,29,101991,0
2021-06-03 00:30:01.200532,23,,28,34,29,101995,0
2021-06-03 00:45:01.407397,22,,28,34,29,101994,0
2021-06-03 01:00:01.620526,22,,28,34,29,102000,0
2021-06-03 01:15:01.828558,22,,28,34,29,102017,0
2021-06-03 01:30:02.090499,22,,28,34,29,102026,0
2021-06-03 01:45:01.297990,22,,28,34,29,102026,0
2021-06-03 02:00:01.506066,23,,28,34,29,102030,0
2021-06-03 02:15:01.707858,22,,28,34,29,102032,0
2021-06-03 02:30:01.968345,22,,28,34,29,102026,0
2021-06-03 02:45:02.177146,22,,28,34,29,102032,0
2021-06-03 03:00:01.386688,22,,28,34,29,102019,0
2021-06-03 03:15:01.569039,22,,28,34,29,102024,0
2021-06-03 03:30:01.827970,22,,28,34,29,102024,0
2021-06-03 03:45:02.035808,22,,28,34,29,102031,0
2021-06-03 04:00:01.245319,22,,28,34,29,102044,0
2021-06-03 04:15:01.448133,22,,28,34,29,102052,0
2021-06-03 04:30:01.705342,22,,28,34,29,102058,0
2021-06-03 04:45:01.908578,22,,28,34,29,102066,0
2021-06-03 05:00:02.111102,22,0,28,34,29,102078,0
2021-06-03 05:15:01.309101,22,0,28,34,29,102086,0
2021-06-03 05:30:01.569445,22,6,28,34,29,102085,0
2021-06-03 05:45:01.775920,22,10,28,34,29,102079,0
2021-06-03 06:00:01.979317,22,13,28,34,29,102077,0
2021-06-03 06:15:01.190113,22,20,28,34,29,102080,0
2021-06-03 06:30:02.001251,22,22,28,34,29,102101,0
2021-06-03 06:45:01.185436,22,24,28,34,29,102096,0
2021-06-03 07:00:01.399787,22,23,28,34,29,102103,0
2021-06-03 07:15:01.607013,22,21,28,34,29,102105,0
2021-06-03 07:30:01.865736,22,17,28,34,29,102107,0
2021-06-03 07:45:02.070026,22,8,28,35,29,102116,0
2021-06-03 08:00:01.265689,22,5,28,35,29,102125,0
2021-06-03 08:15:01.470743,22,4,28,35,29,102139,0
2021-06-03 08:30:01.726534,22,3,28,35,29,102154,0
2021-06-03 08:45:01.928860,22,6,27,32,28,102175,0
2021-06-03 09:00:02.119950,22,4,27,32,28,102165,0
2021-06-03 09:15:01.326058,22,3,28,33,29,102167,0
2021-06-03 09:30:01.588613,22,3,28,33,29,102162,0
2021-06-03 09:45:01.796139,22,3,28,33,29,102168,0
2021-06-03 10:00:02.001827,22,4,28,33,29,102155,0
2021-06-03 10:15:01.200419,22,5,28,33,29,102156,0
2021-06-03 10:30:01.464856,22,5,28,33,29,102149,0
2021-06-03 10:45:01.677576,22,5,28,33,29,102139,0
2021-06-03 11:00:01.871335,22,4,28,33,29,102138,0
2021-06-03 11:15:02.077738,22,4,28,33,29,102139,0
2021-06-03 11:30:01.316190,22,4,28,33,29,102136,0
2021-06-03 11:45:01.515042,22,4,28,33,29,102132,0
2021-06-03 12:00:01.719589,23,3,28,33,29,102127,0
2021-06-03 12:15:01.929112,22,3,28,34,29,102104,0
2021-06-03 12:30:01.182785,22,3,28,33,29,102110,0
2021-06-03 12:45:01.366838,22,3,28,34,29,102102,0
2021-06-03 13:00:01.575096,23,3,28,33,29,102085,0
2021-06-03 13:15:01.779122,22,3,28,34,29,102085,0
2021-06-03 13:30:02.033531,22,3,28,33,29,102068,0
2021-06-03 13:45:01.230896,22,3,28,34,29,102067,0
2021-06-03 14:00:01.436791,22,3,28,34,29,102061,0
2021-06-03 14:15:01.642106,22,3,28,34,29,102061,0
2021-06-03 14:30:01.903795,24,3,27,28,28,102061,0
2021-06-03 14:45:02.108555,22,3,28,31,29,102034,0
2021-06-03 15:00:01.308698,22,3,28,31,29,102023,0
2021-06-03 15:15:01.508319,22,3,28,31,29,102000,0
2021-06-03 15:30:01.769040,22,3,28,32,29,101995,0
2021-06-03 15:45:01.975239,22,3,28,32,29,101980,0
2021-06-03 16:00:02.187893,22,3,28,32,29,101979,0
2021-06-03 16:15:01.401962,22,3,28,32,29,101970,0
2021-06-03 16:30:01.665689,22,3,28,32,29,101975,0
2021-06-03 16:45:01.862867,22,4,28,32,29,101969,0
2021-06-03 17:00:02.067922,22,3,28,32,29,101949,0
2021-06-03 17:15:01.268271,22,3,28,33,29,101951,0
2021-06-03 17:30:01.529476,22,3,28,32,29,101941,0
2021-06-03 17:45:01.735441,22,2,28,32,29,101923,0
2021-06-03 18:00:01.941833,22,3,28,33,29,101927,0
2021-06-03 18:15:02.141391,22,5,28,33,29,101919,0
2021-06-11 12:45:01.652552,25,19,26,43,27,101539,0
2021-06-11 13:00:01.854413,25,10,30,32,32,101524,0
2021-06-11 13:15:02.061970,25,7,30,31,32,101507,0
2021-06-11 13:30:01.312666,25,7,30,31,32,101511,0
2021-06-11 13:45:01.513426,26,15,30,32,32,101500,0
2021-06-11 14:00:01.719315,25,6,30,32,32,101482,0
2021-06-11 14:15:01.922428,25,8,31,32,33,101445,0
2021-06-11 14:30:01.184416,26,12,31,32,33,101454,0
2021-06-11 14:45:01.383732,26,14,31,31,33,101433,0
2021-06-11 15:00:01.593021,25,12,31,31,33,101441,0
2021-06-11 15:15:01.807903,26,13,31,29,33,101424,0
2021-06-11 15:30:02.082593,26,7,31,28,33,101419,0
2021-06-11 15:45:01.432472,25,2,30,31,32,101413,0
2021-06-11 16:00:01.643959,25,2,29,32,31,101405,0
2021-06-11 16:15:01.848171,25,3,29,33,31,101399,0
2021-06-11 16:30:02.114854,25,1,29,32,31,101402,0
2021-06-11 16:45:01.324490,25,0,29,33,31,101396,0
2021-06-11 17:00:01.537200,25,0,29,33,31,101396,0
2021-06-11 17:15:01.747743,26,0,29,33,31,101387,0
2021-06-11 17:30:02.003380,25,0,29,33,31,101380,0
2021-06-11 17:45:01.193189,25,4,31,33,32,101367,0
2021-06-11 18:00:01.394342,25,4,31,32,32,101364,0
2021-06-11 18:15:01.591629,25,3,31,33,32,101357,0
2021-06-11 18:30:01.861052,25,3,31,33,32,101356,0
2021-06-11 18:45:02.108138,26,0,29,38,31,100696,0
2021-06-11 19:00:01.293786,26,1,31,35,32,100677,0
2021-06-11 19:15:01.505700,26,1,30,35,32,100676,0
2021-06-11 19:30:01.766864,26,9,31,35,32,100672,0
2021-07-06 16:45:01.914071,26,0,30,36,32,100684,0
2021-07-06 17:00:02.111776,26,0,31,36,33,100702,0
2021-07-06 17:15:01.320218,27,0,31,35,33,100712,0
2021-07-06 17:30:01.592507,27,0,31,35,33,100721,0
2021-07-06 17:45:02.018239,26,,32,33,35,100737,0
2021-07-06 18:00:01.405115,26,0,31,34,33,100765,0
2021-07-06 18:15:01.610136,26,0,31,35,33,100720,0
2021-07-06 18:30:01.891973,26,0,31,35,33,100737,0
2021-07-06 18:45:02.089204,26,0,31,36,33,100732,0
2021-07-06 19:00:01.292497,27,,31,36,33,100730,0
2021-07-06 19:15:01.499721,26,,31,36,33,100753,0
2021-07-06 19:30:01.762135,27,0,31,37,33,100746,0
2021-07-06 19:45:01.969446,27,0,31,37,33,100737,0
2021-07-06 20:00:02.181885,27,,31,37,33,100784,0
2021-07-06 20:15:01.397207,27,,31,37,33,100777,0
2021-07-06 20:30:01.666901,27,,31,37,33,100781,0
2021-07-06 20:45:01.861512,27,,31,37,33,100775,0
2021-07-06 21:00:02.074552,27,,31,37,33,100765,0
2021-07-06 21:15:01.283297,26,,31,37,33,100761,0
2021-07-06 21:30:01.550024,27,,31,37,33,100799,0
2021-07-06 21:45:01.754279,26,,31,37,33,100878,0
2021-07-06 22:00:01.960400,27,,31,37,33,100897,0
2021-07-06 22:15:02.171283,26,,31,37,33,100906,0
2021-07-06 22:30:01.435298,27,,31,37,33,100933,0
2021-07-06 22:45:01.645667,26,,31,37,33,100963,0
2021-07-06 23:00:01.850404,26,,31,37,33,100960,0
2021-07-06 23:15:02.066191,27,,31,37,33,101005,0
2021-07-06 23:30:01.331679,26,,31,37,33,100995,0
2021-07-06 23:45:01.528470,26,,31,37,33,100998,0
2021-07-07 00:00:01.733898,27,,31,37,33,101012,0
2021-07-07 00:15:01.941997,27,,31,37,33,101006,0
2021-07-07 00:30:01.197606,27,,31,37,33,101020,0
2021-07-07 00:45:01.416600,27,,31,37,33,101033,0
2021-07-07 01:00:01.606765,27,,31,37,33,101058,0
2021-07-07 01:15:01.801814,27,,31,37,33,101086,0
2021-07-07 01:30:02.070018,26,,31,37,33,101097,0
2021-07-07 01:45:01.275370,26,,31,37,33,101120,0
2021-07-07 02:00:01.482073,27,,31,37,33,101144,0
2021-07-07 02:15:01.689466,26,,31,37,33,101180,0
2021-07-07 02:30:01.945223,26,,31,37,33,101210,0
2021-07-07 02:45:02.160388,26,,31,38,33,101199,0
2021-07-07 03:00:01.359608,26,,31,37,33,101187,0
2021-07-07 03:15:01.564338,26,,31,37,33,101194,0
2021-07-07 03:30:01.823636,26,,31,37,33,101198,0
2021-07-07 03:45:02.015881,26,,31,38,33,101183,0
2021-07-07 04:00:01.215048,26,,31,38,33,101241,0
2021-07-07 04:15:01.415771,26,,31,38,33,101220,0
2021-07-07 04:30:01.683589,26,,31,38,33,101269,0
2021-07-07 04:45:01.893678,26,,31,38,33,101261,0
2021-07-07 05:00:02.089707,26,,31,38,33,101245,0
2021-07-07 05:15:01.294816,26,,31,38,33,101233,0
2021-07-07 05:30:01.550815,27,,31,38,33,101225,0
2021-07-07 05:45:01.765566,26,,31,38,33,101235,0
2021-07-07 06:00:01.970441,26,,31,38,33,101264,0
2021-07-07 06:15:02.182823,26,,31,38,33,101283,0
2021-07-07 06:30:02.109734,26,,31,38,32,101267,0
2021-07-07 06:45:01.301242,26,,31,38,32,101278,0
2021-07-07 07:00:01.515641,26,,31,39,32,101316,0
2021-07-07 07:15:01.721140,26,,31,38,32,101396,0
2021-07-07 07:30:01.980776,26,,31,38,32,101424,0
2021-07-07 07:45:01.180839,26,,31,38,32,101434,0
2021-07-07 08:00:01.387373,26,,31,39,32,101416,0
2021-07-07 08:15:01.591306,26,,31,38,32,101426,0
2021-07-07 08:30:01.842740,26,,31,38,33,101456,0
2021-07-07 08:45:02.054901,26,,31,38,33,101457,0
2021-07-07 09:00:01.255984,26,,31,38,33,101498,0
2021-07-07 09:15:01.461283,26,,31,38,33,101489,0
2021-07-07 09:30:01.723287,26,,31,38,33,101511,0
2021-07-07 09:45:01.929999,26,,31,38,33,101540,0
2021-07-07 10:00:02.144877,26,,31,38,33,101552,0
2021-07-07 10:15:01.350741,26,0,31,38,33,101526,0
2021-07-07 10:30:01.601216,26,0,31,38,33,101536,0
2021-07-07 10:45:01.812972,26,0,31,38,33,101568,0
2021-07-07 11:00:02.025294,26,0,31,38,33,101594,0
2021-07-07 11:15:01.236384,25,0,31,37,32,101602,0
2021-07-07 11:30:01.491641,26,0,31,37,32,101640,0
2021-07-07 11:45:01.690602,26,0,31,37,32,101677,0
2021-07-07 12:00:01.893910,25,0,31,37,32,101705,0
2021-07-07 12:15:02.111043,26,0,31,38,32,101682,0
2021-07-07 12:30:01.361721,26,0,31,38,33,101677,0
2021-07-07 12:45:01.570438,25,0,31,37,32,101683,0
2021-07-07 13:00:01.783753,26,0,31,38,32,101673,0
2021-07-07 13:15:01.990378,26,0,31,38,32,101679,0
2021-07-07 13:30:01.247872,26,0,31,38,32,101679,0
2021-07-07 13:45:01.449791,26,0,31,38,33,101690,0
2021-07-07 14:00:01.665033,26,0,31,38,33,101718,0
2021-07-07 14:15:01.860381,26,1,31,38,33,101702,0
2021-07-07 14:30:02.114786,26,3,31,38,33,101688,0
2021-07-07 14:45:01.319280,26,1,31,37,32,101709,0
2021-07-07 15:00:01.531761,26,2,31,37,32,101704,0
2021-07-07 15:15:01.740823,25,3,31,37,32,101697,0
2021-07-07 15:30:02.002795,26,2,31,37,32,101705,0
2021-07-07 15:45:01.204042,26,0,31,36,32,101694,0
2021-07-07 16:00:01.413787,26,0,31,37,32,101700,0
2021-07-07 16:15:01.605071,26,0,31,37,33,101704,0
2021-07-07 16:30:01.873489,26,8,31,37,33,101687,0
2021-07-07 16:45:02.094126,26,4,31,37,33,101683,0
2021-07-07 17:00:01.294413,26,2,31,38,33,101669,0
2021-07-07 17:15:01.502558,26,0,31,37,33,101665,0
2021-07-07 17:30:01.763605,26,0,31,38,33,101653,0
2021-07-07 17:45:01.976457,26,0,31,38,33,101672,0
2021-07-07 18:00:01.177624,26,2,31,37,33,101671,0
2021-07-07 18:15:01.367724,26,0,31,38,33,101683,0
2021-07-07 18:30:01.616367,26,0,31,38,33,101675,0
2021-07-07 18:45:01.822300,26,0,31,38,32,101670,0
2021-07-07 19:00:02.036987,26,0,31,38,32,101680,0
2021-07-07 19:15:01.235958,26,0,31,38,32,101689,0
2021-07-07 19:30:01.494506,26,0,31,38,32,101709,0
2021-07-07 19:45:01.695420,26,0,30,37,32,101699,0
2021-07-07 20:00:01.903146,26,0,30,36,32,101720,0
2021-07-07 20:15:02.123194,26,0,31,37,32,101710,0
2021-07-07 20:30:01.366856,26,,30,37,32,101713,0
2021-07-07 20:45:01.550984,26,,30,37,32,101716,0
2021-07-07 21:00:01.767150,26,,31,37,32,101730,0
2021-07-07 21:15:01.973292,26,,31,37,32,101741,0
2021-07-07 21:30:01.230477,26,,31,37,32,101756,0
2021-07-07 21:45:01.435927,26,,30,36,32,101765,0
2021-07-07 22:00:01.645490,26,,30,36,32,101776,0
2021-07-07 22:15:01.846851,26,,31,37,32,101794,0
2021-07-07 22:30:02.109808,26,,31,38,32,101804,0
2021-07-07 22:45:01.318612,26,,31,38,32,101821,0
2021-07-07 23:00:01.525428,26,,31,38,32,101826,0
2021-07-07 23:15:01.732507,26,,31,38,32,101829,0
2021-07-07 23:30:01.992807,26,,31,38,32,101837,0
2021-07-07 23:45:01.187481,26,,31,38,32,101852,0
2021-07-08 00:00:01.392938,26,0,31,38,32,101867,0
2021-07-08 00:15:01.603994,26,,31,38,32,101869,0
2021-07-08 00:30:01.857443,26,,30,37,32,101881,0
2021-07-08 00:45:02.071279,26,,30,37,32,101879,0
2021-07-08 01:00:01.271713,26,,31,38,32,101902,0
2021-07-08 01:15:01.478886,26,,30,37,32,101912,0
2021-07-08 01:30:01.741045,26,,30,37,32,101903,0
2021-07-08 01:45:01.943448,26,,30,37,32,101910,0
2021-07-08 02:00:02.155378,25,,30,38,32,101904,0
2021-07-08 02:15:01.353260,26,,31,38,32,101899,0
2021-07-08 02:30:01.608017,26,,30,37,32,101897,0
2021-07-08 02:45:01.813058,26,,31,38,32,101896,0
2021-07-08 03:00:02.019490,26,,31,38,32,101880,0
2021-07-08 03:15:01.233165,26,,31,38,32,101866,0
2021-07-08 03:30:01.492632,26,,31,38,32,101891,0
2021-07-08 03:45:01.699428,26,,31,38,32,101882,0
2021-07-08 04:00:01.914602,26,,31,38,32,101873,0
2021-07-08 04:15:02.110479,25,,31,38,32,101882,0
2021-07-08 04:30:01.374825,26,,30,37,32,101891,0
2021-07-08 04:45:01.581829,25,,30,37,32,101909,0
2021-07-08 05:00:01.789881,27,,30,37,32,101901,0
2021-07-08 05:15:01.994454,25,,31,38,32,101906,0
2021-07-08 05:30:01.253490,25,,31,38,32,101899,0
2021-07-08 05:45:01.461659,26,,31,38,32,101923,0
2021-07-08 06:00:01.668186,26,,30,37,32,101927,0
2021-07-08 06:15:01.863164,26,,30,37,32,101921,0
2021-07-08 06:30:01.693953,26,,30,37,32,101929,0
2021-07-08 06:45:01.906736,25,,30,37,32,101932,0
2021-07-08 07:00:02.107596,26,,30,37,32,101917,0
2021-07-08 07:15:01.305463,26,,30,38,32,101920,0
2021-07-08 07:30:01.576991,26,,30,38,32,101908,0
2021-07-08 07:45:01.783173,25,,30,37,32,101911,0
2021-07-08 08:00:01.990771,25,,30,38,32,101927,0
2021-07-08 08:15:01.196103,26,,30,38,32,101941,0
2021-07-08 08:30:01.460923,25,,30,38,32,101951,0
2021-07-08 08:45:01.678112,26,,30,38,32,101933,0
2021-07-08 09:00:01.867945,25,,30,37,32,101945,0
2021-07-08 09:15:02.073226,26,0,30,38,32,101950,0
2021-07-08 09:30:01.336486,26,0,30,38,32,101952,0
2021-07-08 09:45:01.533723,26,0,30,37,32,101943,0
2021-07-08 10:00:01.740331,26,0,30,38,32,101944,0
2021-07-08 10:15:01.946307,26,0,30,38,32,101940,0
2021-07-08 10:30:01.194670,26,0,31,38,32,101956,0
2021-07-08 10:45:01.406996,26,0,31,38,32,101960,0
2021-07-08 11:00:01.607387,26,0,31,38,32,101967,0
2021-07-08 11:15:01.812967,26,0,30,37,32,101956,0
2021-07-08 11:30:02.072951,25,1,31,38,32,101929,0
2021-07-08 11:45:01.276743,25,3,30,37,32,101953,0
2021-07-08 12:00:01.482721,26,0,30,36,32,101951,0
2021-07-08 12:15:01.689051,26,0,30,36,32,101961,0
2021-07-08 12:30:01.950652,25,0,30,37,32,101969,0
2021-07-08 12:45:02.158566,26,0,30,37,32,101967,0
2021-07-08 13:00:01.356904,26,0,30,37,32,101961,0
2021-07-08 13:15:01.540577,26,0,30,37,32,101964,0
2021-07-08 13:30:01.799579,26,0,30,37,32,101957,0
